,fixedacidity,volatileacidity,citricacidity,residualsugar,chlorides,freesulfurdioxide,totalsulfurdioxide,density,pH,sulphates,alchohol,quality
3641,6,0,0,5,0,56,152,0,3,0,10,6
3642,6,0,0,5,0,56,152,0,3,0,10,6
3643,6,0,0,4,0,42,130,0,3,0,11,6
3644,6,0,0,2,0,30,133,0,3,0,11,7
3645,5,0,0,5,0,50,139,0,3,0,11,6
3646,7,0,0,4,0,10,73,0,2,0,12,7
3647,6,0,0,3,0,31,95,0,2,0,12,7
3648,7,0,0,6,0,30,138,0,2,0,11,5
3649,7,0,0,1,0,34,126,0,3,0,12,6
3650,6,0,0,4,0,6,122,0,2,0,10,4
3651,6,0,0,17,0,51,190,0,3,0,8,6
3652,6,0,0,1,0,17,109,0,3,0,9,6
3653,6,0,0,17,0,51,190,0,3,0,8,6
3654,6,0,0,7,0,17,109,0,3,0,10,6
3655,6,0,0,5,0,27,130,0,3,0,13,7
3656,7,0,0,8,0,25,191,0,3,0,12,7
3657,5,0,0,11,0,49,128,0,3,0,10,8
3658,5,0,0,5,0,41,149,0,3,0,10,7
3659,5,0,0,2,0,34,128,0,3,0,13,8
3660,5,0,0,4,0,46,115,0,3,0,13,8
3661,6,0,0,1,0,26,152,0,3,0,10,6
3662,6,0,0,1,0,11,76,0,3,0,10,4
3663,6,0,0,1,0,59,145,0,3,0,12,6
3664,5,0,0,5,0,54,155,0,3,0,12,8
3665,5,0,0,2,0,34,128,0,3,0,13,8
3666,6,0,0,11,0,61,152,0,3,0,10,7
3667,5,0,0,4,0,46,115,0,3,0,13,8
3668,6,0,0,11,0,2,82,0,3,0,11,5
3669,5,0,0,1,0,41,102,0,3,0,12,7
3670,6,0,0,11,0,61,155,0,3,0,9,6
3671,6,0,0,6,0,29,95,0,3,0,12,7
3672,7,0,0,1,0,26,74,0,2,0,13,8
3673,5,0,0,1,0,25,93,0,3,0,13,7
3674,6,0,0,1,0,26,112,0,3,0,9,5
3675,5,0,0,2,0,42,166,0,3,0,10,6
3676,5,0,0,1,0,25,93,0,3,0,13,7
3677,6,0,0,8,0,29,169,0,3,0,12,6
3678,7,0,0,18,0,19,111,1,3,0,8,5
3679,7,0,0,9,0,19,105,0,3,0,10,7
3680,6,0,0,12,0,79,183,0,3,0,10,6
3681,7,0,0,9,0,37,122,0,3,0,12,8
3682,6,0,0,1,0,39,122,0,3,0,11,7
3683,6,0,0,12,0,79,183,0,3,0,10,6
3684,6,0,0,8,0,33,122,0,3,0,12,7
3685,6,0,0,12,0,79,183,0,3,0,10,6
3686,7,0,0,1,0,27,177,0,3,0,9,5
3687,6,0,0,12,0,39,98,0,3,0,10,5
3688,7,0,0,2,0,41,186,0,3,0,12,6
3689,7,0,0,9,0,37,122,0,3,0,12,8
3690,5,0,0,4,0,37,150,0,3,0,11,7
3691,7,0,0,8,0,23,112,0,2,0,11,6
3692,7,0,0,9,0,19,105,0,3,0,10,7
3693,6,0,0,8,0,33,122,0,3,0,12,7
3694,7,0,0,18,0,19,111,1,3,0,8,5
3695,6,0,0,1,0,61,146,0,3,0,11,6
3696,6,0,0,1,0,39,122,0,3,0,11,7
3697,6,0,0,12,0,79,182,0,3,0,10,6
3698,6,0,0,1,0,32,96,0,3,0,11,6
3699,7,0,0,1,0,27,177,0,3,0,9,5
3700,7,0,0,1,0,24,145,0,3,0,10,5
3701,6,0,0,18,0,23,139,0,3,0,9,5
3702,7,0,0,13,0,26,180,0,3,0,9,6
3703,7,0,0,13,0,26,180,0,3,0,9,6
3704,7,0,0,13,0,26,180,0,3,0,9,6
3705,7,0,0,13,0,26,180,0,3,0,9,6
3706,6,0,0,1,0,45,79,0,2,0,11,6
3707,6,0,0,1,0,29,114,0,3,0,12,6
3708,7,0,0,11,0,61,183,0,2,0,9,5
3709,6,0,0,1,0,53,141,0,3,0,10,5
3710,4,0,0,1,0,5,9,0,3,0,13,5
3711,7,0,0,13,0,26,180,0,3,0,9,6
3712,6,0,0,10,0,57,159,0,3,0,9,5
3713,6,0,0,10,0,45,190,0,3,0,8,5
3714,8,0,0,1,0,34,95,0,2,0,10,4
3715,6,0,0,7,0,20,196,0,3,0,9,6
3716,6,0,0,1,0,29,182,0,3,0,11,5
3717,6,0,0,3,0,20,119,0,3,0,9,6
3718,6,0,0,18,0,23,139,0,3,0,9,5
3719,6,0,0,8,0,54,200,0,3,0,9,5
3720,6,0,0,2,0,40,152,0,3,0,11,7
3721,7,0,0,2,0,28,138,0,3,0,9,5
3722,7,0,0,2,0,29,134,0,3,0,9,5
3723,5,0,0,6,0,46,150,0,3,0,10,7
3724,5,0,0,1,0,29,122,0,3,0,11,6
3725,6,0,0,9,0,13,121,0,3,0,12,6
3726,4,0,0,2,0,22,111,0,3,0,11,7
3727,5,0,0,6,0,46,150,0,3,0,10,7
3728,6,0,0,5,0,21,75,0,3,0,13,7
3729,7,0,0,1,0,11,126,0,3,0,10,5
3730,6,0,0,20,0,58,184,1,3,0,9,6
3731,7,0,0,10,0,51,166,0,3,0,11,6
3732,7,0,0,1,0,11,126,0,3,0,10,5
3733,6,0,0,1,0,39,116,0,3,0,12,6
3734,6,0,0,13,0,28,125,0,3,0,8,5
3735,6,0,0,1,0,34,74,0,3,0,13,6
3736,6,0,0,8,0,18,88,0,3,0,12,4
3737,7,0,0,1,0,65,120,0,2,0,9,5
3738,5,0,0,1,0,18,135,0,3,0,10,6
3739,7,0,0,14,0,29,149,0,2,0,9,7
3740,7,0,0,14,0,29,149,0,2,0,9,7
3741,7,0,0,14,0,29,149,0,2,0,9,7
3742,7,0,0,14,0,29,149,0,2,0,9,7
3743,7,0,0,14,0,29,149,0,2,0,9,7
3744,7,0,0,14,0,29,149,0,2,0,9,7
3745,7,0,0,14,0,29,149,0,2,0,9,7
3746,7,0,0,1,0,45,121,0,3,0,11,5
3747,6,0,0,10,0,67,194,0,2,0,9,6
3748,6,0,0,12,0,47,134,0,3,0,9,5
3749,6,0,0,6,0,40,143,0,3,0,11,6
3750,7,0,0,14,0,29,149,0,2,0,9,7
3751,5,0,0,2,0,10,108,0,3,0,10,5
3752,6,0,0,1,0,25,184,0,3,0,10,5
3753,6,0,0,1,0,24,183,0,3,0,10,5
3754,5,0,0,2,0,29,130,0,3,0,13,8
3755,7,0,0,7,0,47,124,0,2,0,11,6
3756,5,0,0,2,0,10,108,0,3,0,10,5
3757,6,0,0,1,0,25,184,0,3,0,10,5
3758,6,0,0,1,0,24,183,0,3,0,10,5
3759,7,0,0,7,0,47,124,0,2,0,11,6
3760,7,0,0,5,0,31,101,0,2,0,11,6
3761,6,0,0,2,0,22,98,0,3,0,11,7
3762,7,0,0,6,0,10,40,0,2,0,10,5
3763,6,0,0,2,0,22,80,0,3,0,11,5
3764,5,0,0,2,0,29,130,0,3,0,13,8
3765,6,0,0,12,0,59,186,0,3,0,9,5
3766,6,0,0,12,0,59,186,0,3,0,9,5
3767,6,0,0,12,0,59,186,0,3,0,9,5
3768,6,0,0,13,0,53,134,0,3,0,10,6
3769,6,0,0,12,0,59,186,0,3,0,9,5
3770,7,0,0,2,0,15,143,0,3,0,12,4
3771,6,0,0,9,0,61,125,0,3,0,10,6
3772,6,0,0,13,0,53,134,0,3,0,10,6
3773,5,0,0,1,0,65,100,0,3,0,13,5
3774,6,0,0,12,0,61,248,0,3,0,9,5
3775,6,0,0,6,0,41,103,0,3,0,12,6
3776,6,0,0,7,0,29,135,0,3,0,12,5
3777,6,0,0,6,0,41,103,0,3,0,12,6
3778,6,0,0,1,0,38,100,0,3,0,11,7
3779,6,0,0,7,0,31,97,0,3,0,12,7
3780,6,0,0,12,0,61,248,0,3,0,9,5
3781,7,0,0,6,0,31,113,0,3,0,10,6
3782,7,0,0,9,0,23,96,0,3,0,11,6
3783,6,0,0,8,0,52,196,0,3,0,9,5
3784,6,0,0,17,0,29,140,0,3,0,10,6
3785,5,0,0,2,0,11,100,0,3,0,13,7
3786,7,0,0,12,0,61,182,0,3,0,8,5
3787,6,0,0,8,0,54,201,0,3,0,9,5
3788,6,0,0,8,0,53,202,0,3,0,9,5
3789,6,0,0,8,0,52,191,0,3,0,9,6
3790,6,0,0,8,0,52,196,0,3,0,9,5
3791,6,0,0,8,0,46,197,0,3,0,9,5
3792,6,0,0,11,0,53,133,0,3,0,10,6
3793,6,0,0,12,0,63,170,0,3,0,9,6
3794,5,0,0,1,0,22,113,0,3,0,10,5
3795,6,0,0,17,0,29,140,0,3,0,10,6
3796,6,0,0,13,0,33,95,0,3,0,9,6
3797,7,0,0,10,0,13,91,0,3,0,9,5
3798,7,0,0,2,0,21,138,0,3,0,10,5
3799,7,0,0,2,0,21,177,0,3,0,11,5
3800,8,0,0,1,0,7,49,0,2,0,10,5
3801,8,0,0,1,0,20,57,0,3,0,11,6
3802,7,0,0,2,0,21,138,0,3,0,10,5
3803,7,0,0,6,0,16,111,0,2,0,10,6
3804,8,0,0,1,0,7,49,0,2,0,10,5
3805,8,0,0,1,0,20,57,0,3,0,11,6
3806,7,0,0,10,0,13,91,0,3,0,9,5
3807,6,0,0,6,0,7,113,0,2,0,10,5
3808,6,0,0,6,0,7,109,0,2,0,10,6
3809,7,0,0,6,0,16,111,0,2,0,10,6
3810,6,0,0,15,0,42,162,0,3,0,10,3
3811,7,0,0,2,0,23,156,0,3,0,11,5
3812,7,0,0,2,0,21,138,0,3,0,10,5
3813,7,0,0,2,0,21,177,0,3,0,11,5
3814,7,0,0,12,0,31,149,0,3,0,10,5
3815,6,0,0,8,0,18,106,0,3,0,12,7
3816,6,0,0,8,0,28,131,0,3,0,9,5
3817,6,0,0,5,0,43,131,0,3,0,11,6
3818,5,0,0,6,0,36,120,0,3,0,11,6
3819,5,0,0,6,0,36,120,0,3,0,11,6
3820,6,0,0,3,0,34,132,0,3,0,10,5
3821,6,0,0,12,0,52,139,0,3,0,10,6
3822,7,0,0,5,0,39,204,0,3,0,12,6
3823,6,0,0,8,0,48,197,0,3,0,9,5
3824,7,0,0,2,0,31,104,0,3,0,11,7
3825,6,0,0,4,0,12,88,0,3,0,13,6
3826,5,0,0,6,0,36,120,0,3,0,11,6
3827,5,0,0,1,0,13,99,0,3,0,11,5
3828,6,0,0,5,0,43,131,0,3,0,11,6
3829,7,0,0,5,0,24,100,0,3,0,13,7
3830,4,0,0,10,0,23,111,0,3,0,11,7
3831,6,0,0,3,0,30,130,0,2,0,9,5
3832,6,0,0,3,0,30,130,0,2,0,9,5
3833,7,0,0,16,0,45,110,0,3,0,9,6
3834,6,0,0,4,0,49,142,0,3,0,9,5
3835,6,0,0,3,0,34,113,0,3,0,8,5
3836,8,0,0,1,0,41,103,0,3,0,12,6
3837,8,0,0,1,0,41,103,0,3,0,12,6
3838,6,0,0,4,0,49,142,0,3,0,9,5
3839,6,0,0,3,0,34,113,0,3,0,8,5
3840,6,0,0,2,0,24,84,0,3,0,11,6
3841,6,0,0,8,0,41,191,0,2,0,11,6
3842,7,0,0,1,0,36,109,0,2,0,11,6
3843,7,0,0,4,0,46,100,0,3,0,13,7
3844,6,0,0,2,0,24,84,0,3,0,11,6
3845,6,0,0,16,0,36,176,0,3,0,9,5
3846,6,0,0,9,0,20,109,0,3,0,12,6
3847,6,0,0,16,0,36,176,0,3,0,9,5
3848,7,0,0,1,0,23,90,0,3,0,10,6
3849,8,0,0,7,0,18,87,0,3,0,10,5
3850,6,0,0,9,0,20,109,0,3,0,12,6
3851,5,0,0,3,0,32,123,0,3,0,13,7
3852,5,0,0,1,0,38,93,0,3,0,12,6
3853,6,0,0,4,0,26,120,0,3,0,12,7
3854,5,0,0,4,0,40,110,0,3,0,12,6
3855,5,0,0,4,0,68,137,0,3,0,11,6
3856,5,0,0,1,0,38,93,0,3,0,12,6
3857,5,0,0,2,0,28,104,0,3,0,10,6
3858,6,0,0,6,0,47,136,0,3,0,12,6
3859,7,0,0,7,0,52,207,0,3,0,9,5
3860,7,0,0,7,0,52,207,0,3,0,9,5
3861,6,0,0,12,0,108,152,0,3,0,9,6
3862,6,0,0,6,0,98,175,0,3,0,10,6
3863,6,0,0,6,0,98,175,0,3,0,10,6
3864,6,0,0,4,0,17,98,0,3,0,13,7
3865,6,0,0,4,0,41,101,0,3,0,13,6
3866,8,0,0,1,0,59,113,0,3,0,11,6
3867,7,0,0,7,0,52,207,0,3,0,9,5
3868,6,0,0,11,0,112,177,0,3,0,9,6
3869,6,0,0,12,0,108,152,0,3,0,9,6
3870,6,0,0,9,0,74,134,0,3,0,10,6
3871,6,0,0,6,0,98,175,0,3,0,10,6
3872,7,0,0,13,0,63,193,0,3,0,8,4
3873,7,0,0,11,0,58,181,0,2,0,9,5
3874,6,0,0,8,0,50,194,0,3,0,9,5
3875,7,0,0,1,0,45,98,0,3,0,9,7
3876,6,0,0,16,0,54,135,0,3,0,10,5
3877,7,0,0,1,0,20,98,0,3,0,11,5
3878,6,0,0,10,0,58,170,0,3,0,9,5
3879,6,0,0,6,0,25,65,0,3,0,11,4
3880,6,0,0,17,0,42,111,0,3,0,8,6
3881,6,0,0,17,0,42,111,0,3,0,8,6
3882,7,0,0,1,0,28,129,0,3,0,10,5
3883,6,0,0,7,0,34,143,0,3,0,12,6
3884,6,0,0,17,0,42,111,0,3,0,8,6
3885,7,0,0,2,0,21,63,0,3,0,12,6
3886,6,0,0,7,0,34,143,0,3,0,12,6
3887,7,0,0,2,0,21,63,0,3,0,12,6
3888,6,0,0,17,0,42,111,0,3,0,8,6
3889,6,0,0,12,0,43,127,0,3,0,10,6
3890,6,0,0,8,0,28,98,0,2,0,11,6
3891,7,0,0,1,0,28,129,0,3,0,10,5
3892,6,0,0,8,0,47,127,0,3,0,10,5
3893,7,0,0,3,0,17,63,0,3,0,9,5
3894,5,0,0,6,0,21,134,0,3,0,12,6
3895,7,0,0,2,0,17,76,0,3,0,12,6
3896,6,0,0,7,0,40,179,0,3,0,10,6
3897,7,0,0,12,0,72,172,0,2,0,10,6
3898,8,0,0,1,0,54,110,0,3,0,11,7
3899,6,0,0,8,0,47,127,0,3,0,10,5
3900,7,0,0,3,0,17,63,0,3,0,9,5
3901,4,0,0,1,0,4,10,0,3,0,13,4
3902,6,0,0,2,0,12,65,0,2,0,11,6
3903,5,0,0,3,0,26,69,0,3,0,11,6
3904,5,0,0,1,0,33,106,0,3,0,14,7
3905,6,0,0,3,0,34,88,0,3,0,12,7
3906,6,0,0,3,0,34,88,0,3,0,12,7
3907,6,0,0,2,0,30,83,0,3,0,12,7
3908,6,0,0,4,0,45,138,0,3,0,11,7
3909,6,0,0,4,0,45,138,0,3,0,11,7
3910,7,0,0,6,0,49,139,0,3,0,13,6
3911,7,0,0,1,0,70,109,0,2,0,9,6
3912,6,0,0,3,0,34,88,0,3,0,12,7
3913,7,0,0,1,0,24,105,0,3,0,11,6
3914,6,0,0,4,0,45,138,0,3,0,11,7
3915,4,0,0,1,0,33,106,0,3,0,14,7
3916,7,0,0,6,0,49,139,0,3,0,13,6
3917,6,0,0,7,0,49,206,0,3,0,9,5
3918,6,0,0,1,0,31,113,0,3,0,14,7
3919,6,0,0,1,0,28,107,0,3,0,13,6
3920,7,0,0,2,0,24,132,0,3,0,11,6
3921,7,0,0,14,0,46,173,0,3,0,10,5
3922,6,0,0,2,0,30,83,0,3,0,12,7
3923,8,0,0,0,0,16,109,0,2,0,10,5
3924,8,0,0,0,0,16,109,0,2,0,10,5
3925,8,0,0,1,0,38,95,0,2,0,10,5
3926,6,0,0,9,0,30,91,0,3,0,9,6
3927,6,0,0,3,0,17,106,0,3,0,11,5
3928,6,0,0,15,0,27,173,0,3,0,9,5
3929,6,0,0,15,0,27,173,0,3,0,9,5
3930,6,0,0,1,0,25,101,0,3,0,12,6
3931,6,0,0,1,0,28,106,0,3,0,13,6
3932,6,0,0,7,0,43,116,0,3,0,11,8
3933,8,0,0,5,0,28,67,0,2,0,11,4
3934,7,0,0,1,0,26,84,0,3,0,10,6
3935,7,0,0,16,0,50,184,0,3,0,9,5
3936,5,0,0,7,0,16,108,0,3,0,10,6
3937,6,0,0,6,0,51,151,0,3,0,9,5
3938,8,0,0,1,0,41,92,0,2,0,12,6
3939,6,0,0,6,0,47,159,0,3,0,11,6
3940,6,0,0,8,0,36,148,0,3,0,9,5
3941,4,0,0,1,0,32,143,0,3,0,10,5
3942,7,0,0,1,0,26,106,0,3,0,11,6
3943,6,0,0,6,0,26,113,0,2,0,9,6
3944,6,0,0,6,0,47,161,0,3,0,11,6
3945,6,0,0,6,0,47,159,0,3,0,11,6
3946,6,0,0,2,0,31,127,0,3,0,12,6
3947,6,0,0,2,0,41,142,0,3,0,12,7
3948,5,0,0,5,0,26,105,0,3,0,9,5
3949,6,0,0,8,0,36,148,0,3,0,9,5
3950,4,0,0,1,0,32,143,0,3,0,10,5
3951,6,0,0,17,0,36,161,0,3,0,8,5
3952,7,0,0,2,0,34,90,0,2,0,11,6
3953,8,0,0,1,0,45,122,0,3,0,10,7
3954,6,0,0,17,0,36,161,0,3,0,8,5
3955,7,0,0,2,0,34,90,0,2,0,11,6
3956,5,0,0,2,0,22,145,0,3,0,10,5
3957,7,0,0,4,0,15,87,0,3,0,12,5
3958,5,0,0,7,0,36,110,0,3,0,9,6
3959,5,0,0,7,0,36,110,0,3,0,9,6
3960,6,0,0,11,0,54,159,0,3,0,9,6
3961,7,0,0,11,0,55,170,0,2,0,9,5
3962,7,0,0,5,0,40,118,0,3,0,13,7
3963,6,0,0,3,0,13,116,0,3,0,11,7
3964,7,0,0,12,0,61,176,0,2,0,8,5
3965,7,0,0,6,0,18,102,0,3,0,11,4
3966,5,0,0,7,0,36,110,0,3,0,9,6
3967,6,0,0,7,0,35,200,0,3,0,9,4
3968,6,0,0,7,0,35,192,0,3,0,9,6
3969,6,0,0,2,0,33,125,0,3,0,10,6
3970,6,0,0,10,0,42,143,0,3,0,9,7
3971,6,0,0,2,0,33,125,0,3,0,10,6
3972,6,0,0,1,0,16,98,0,3,0,10,6
3973,6,0,0,7,0,35,200,0,3,0,9,4
3974,6,0,0,7,0,35,192,0,3,0,9,6
3975,6,0,0,1,0,61,134,0,3,0,11,7
3976,7,0,0,7,0,35,124,0,3,0,12,7
3977,6,0,0,7,0,18,117,0,3,0,13,6
3978,6,0,0,1,0,41,192,0,3,0,10,7
3979,6,0,0,1,0,41,193,0,3,0,10,6
3980,6,0,0,12,0,54,135,0,3,0,10,5
3981,6,0,0,4,0,81,157,0,3,0,10,7
3982,6,0,0,1,0,61,134,0,3,0,11,7
3983,5,0,0,8,0,31,101,0,3,0,10,6
3984,7,0,0,7,0,35,124,0,3,0,12,7
3985,6,0,0,8,0,45,104,0,3,0,9,6
3986,6,0,0,8,0,45,104,0,3,0,9,6
3987,7,0,0,14,0,73,223,0,3,0,9,6
3988,6,0,0,1,0,46,129,0,3,0,11,6
3989,6,0,0,8,0,45,104,0,3,0,9,6
3990,7,0,0,14,0,73,223,0,3,0,9,6
3991,6,0,0,1,0,36,104,0,2,0,9,5
3992,6,0,0,3,0,26,76,0,2,0,10,7
3993,6,0,0,8,0,32,111,0,3,0,11,7
3994,6,0,0,8,0,32,111,0,3,0,11,7
3995,8,0,0,4,0,3,127,0,2,0,12,5
3996,6,0,0,8,0,32,111,0,3,0,11,7
3997,6,0,0,3,0,37,144,0,3,0,12,7
3998,6,0,0,5,0,25,120,0,3,0,10,6
3999,6,0,0,5,0,25,120,0,3,0,10,6
4000,6,0,0,5,0,25,120,0,3,0,10,6
4001,6,0,0,1,0,21,122,0,3,0,9,5
4002,6,0,0,15,0,25,94,0,3,0,9,6
4003,6,0,0,1,0,40,117,0,3,0,11,6
4004,6,0,0,5,0,33,112,0,3,0,12,7
4005,6,0,0,1,0,40,117,0,3,0,11,6
4006,5,0,0,2,0,10,51,0,3,0,12,6
4007,6,0,0,1,0,21,122,0,3,0,9,5
4008,6,0,0,15,0,25,94,0,3,0,9,6
4009,6,0,0,5,0,40,152,0,3,0,10,6
4010,7,0,0,3,0,39,122,0,3,0,11,6
4011,6,0,0,3,0,37,144,0,3,0,12,7
4012,6,0,0,5,0,25,120,0,3,0,10,6
4013,6,0,0,11,0,56,171,0,3,0,9,6
4014,6,0,0,18,0,56,183,1,2,0,8,6
4015,6,0,0,4,0,6,97,0,3,0,9,5
4016,7,0,0,8,0,45,151,0,3,0,9,5
4017,5,0,0,1,0,32,115,0,3,0,11,6
4018,6,0,0,18,0,56,183,1,2,0,8,6
4019,6,0,0,4,0,6,97,0,3,0,9,5
4020,6,0,0,5,0,6,91,0,3,0,8,4
4021,7,0,0,1,0,35,100,0,3,0,9,5
4022,7,0,0,8,0,45,151,0,3,0,9,5
4023,7,0,0,13,0,52,151,0,3,0,10,6
4024,6,0,0,4,0,50,147,0,3,0,11,6
4025,6,0,0,2,0,37,94,0,3,0,12,6
4026,7,0,0,13,0,52,151,0,3,0,10,6
4027,6,0,0,1,0,22,176,0,3,0,9,5
4028,5,0,0,1,0,37,81,0,3,0,12,6
4029,6,0,0,7,0,33,139,0,3,0,11,6
4030,6,0,0,1,0,30,105,0,3,0,11,5
4031,6,0,0,1,0,15,120,0,3,0,9,5
4032,6,0,0,17,0,16,116,0,3,0,9,5
4033,7,0,0,5,0,23,125,0,3,0,11,6
4034,6,0,0,17,0,16,116,0,3,0,9,5
4035,6,0,0,7,0,53,172,0,3,0,11,6
4036,7,0,0,1,0,40,177,0,3,0,9,5
4037,7,0,0,1,0,43,176,0,3,0,9,5
4038,6,0,0,1,0,15,120,0,3,0,9,5
4039,6,1,0,4,0,8,109,0,3,0,12,4
4040,6,0,0,1,0,48,185,0,3,0,9,5
4041,6,0,0,7,0,45,149,0,3,0,9,5
4042,7,0,0,15,0,25,135,0,2,0,8,7
4043,7,0,0,15,0,25,135,0,2,0,8,7
4044,7,0,0,15,0,25,135,0,2,0,8,7
4045,7,0,0,15,0,25,135,0,2,0,8,7
4046,7,0,0,17,0,33,154,0,2,0,9,7
4047,6,0,0,13,0,49,118,0,3,0,10,6
4048,6,0,0,13,0,49,118,0,3,0,10,6
4049,6,0,0,1,0,32,98,0,3,0,11,6
4050,7,0,0,15,0,25,135,0,2,0,8,7
4051,6,0,0,11,0,22,97,0,2,0,11,6
4052,6,0,0,7,0,45,149,0,3,0,9,5
4053,7,0,0,15,0,25,135,0,2,0,8,7
4054,7,0,0,17,0,33,154,0,2,0,9,7
4055,6,0,0,11,0,22,97,0,2,0,11,6
4056,6,0,0,13,0,25,131,0,3,0,10,5
4057,6,0,0,1,0,38,110,0,3,0,11,6
4058,6,0,0,13,0,49,118,0,3,0,10,6
4059,6,0,0,1,0,32,98,0,3,0,11,6
4060,6,0,0,6,0,20,70,0,3,0,10,5
4061,6,0,0,6,0,20,70,0,3,0,10,5
4062,7,0,0,1,0,27,119,0,3,0,11,6
4063,6,0,0,1,0,44,130,0,3,0,9,5
4064,5,0,0,1,0,23,85,0,3,0,12,5
4065,6,0,0,11,0,32,110,0,3,0,12,8
4066,7,0,0,8,0,60,160,0,3,0,11,6
4067,6,0,0,8,0,22,166,0,3,0,10,5
4068,7,0,0,8,0,60,160,0,3,0,11,6
4069,6,0,0,12,0,54,133,0,3,0,10,6
4070,6,0,0,8,0,41,162,0,3,0,9,5
4071,7,0,0,1,0,23,76,0,2,0,12,6
4072,7,0,0,12,0,70,163,0,3,0,10,7
4073,6,0,0,1,0,11,107,0,3,0,8,5
4074,6,0,0,10,0,15,82,0,3,0,9,4
4075,5,0,0,12,0,52,120,0,3,0,9,6
4076,7,0,0,9,0,33,134,0,3,0,10,5
4077,5,0,0,1,0,21,108,0,3,0,11,6
4078,5,0,0,1,0,21,110,0,3,0,11,6
4079,5,0,0,7,0,27,91,0,3,0,10,6
4080,5,0,0,10,0,58,116,0,3,0,9,6
4081,5,0,0,12,0,52,106,0,3,0,9,6
4082,5,0,0,8,0,37,142,0,3,0,10,6
4083,6,0,0,1,0,32,185,0,3,0,10,5
4084,6,0,0,14,0,20,96,0,3,0,11,8
4085,7,0,0,3,0,14,73,0,3,0,11,6
4086,7,0,0,1,0,30,93,0,3,0,9,6
4087,6,0,0,1,0,33,101,0,3,0,9,6
4088,7,0,0,3,0,16,79,0,3,0,11,6
4089,6,0,0,4,0,36,127,0,3,0,9,6
4090,6,0,0,10,0,44,179,0,2,0,8,6
4091,6,0,0,7,0,21,82,0,3,0,10,6
4092,6,0,0,2,0,19,112,0,3,0,9,6
4093,6,0,0,10,0,20,103,0,3,0,9,6
4094,6,0,0,4,0,29,98,0,3,0,12,7
4095,6,0,0,10,0,20,103,0,3,0,9,6
4096,8,0,0,1,0,13,136,0,3,0,9,5
4097,6,0,0,7,0,21,82,0,3,0,10,6
4098,6,0,0,5,0,30,140,0,3,0,11,5
4099,6,0,0,2,0,19,112,0,3,0,9,6
4100,6,0,0,14,0,24,99,0,3,0,10,6
4101,6,0,0,9,0,54,166,0,3,0,10,5
4102,6,0,0,9,0,54,166,0,3,0,10,5
4103,5,0,0,4,0,22,86,0,3,0,11,7
4104,6,0,0,4,0,17,80,0,3,0,12,7
4105,6,0,0,1,0,36,122,0,3,0,11,7
4106,5,0,0,0,0,46,141,0,3,0,9,5
4107,6,0,0,20,0,45,150,0,3,0,12,6
4108,6,0,0,3,0,43,105,0,3,0,12,6
4109,5,0,0,2,0,46,153,0,3,0,11,6
4110,7,0,0,1,0,23,193,0,3,0,11,5
4111,5,0,0,1,0,18,75,0,3,0,11,6
4112,6,0,0,2,0,30,95,0,3,0,11,6
4113,6,0,0,1,0,32,92,0,3,0,11,6
4114,7,0,0,1,0,35,107,0,3,0,11,6
4115,7,0,0,1,0,29,94,0,3,0,12,6
4116,6,0,0,18,0,33,158,0,3,0,8,6
4117,6,0,0,18,0,33,158,0,3,0,8,6
4118,6,0,0,3,0,19,143,0,3,0,12,8
4119,6,0,0,3,0,22,147,0,3,0,12,7
4120,7,0,0,12,0,48,122,0,3,0,9,5
4121,6,0,0,17,0,42,151,0,3,0,9,6
4122,6,0,0,12,0,33,171,0,3,0,8,6
4123,6,0,0,3,0,13,75,0,3,0,12,6
4124,6,0,0,1,0,23,72,0,3,0,11,7
4125,6,0,0,5,0,44,147,0,3,0,10,5
4126,6,0,0,5,0,45,147,0,3,0,10,5
4127,6,0,0,6,0,51,215,0,3,0,10,5
4128,6,0,0,15,0,62,227,0,3,0,10,5
4129,6,0,0,6,0,18,68,0,3,0,13,7
4130,6,0,0,1,0,18,130,0,3,0,11,6
4131,7,0,0,8,0,47,206,0,3,0,9,5
4132,7,0,0,8,0,47,206,0,3,0,9,5
4133,5,0,0,11,0,24,120,0,3,0,10,6
4134,6,0,0,7,0,26,89,0,3,0,12,6
4135,5,0,0,2,0,27,132,0,3,0,11,5
4136,5,0,0,5,0,20,128,0,3,0,12,6
4137,7,0,0,8,0,47,206,0,3,0,9,5
4138,6,0,0,1,0,8,72,0,3,0,12,6
4139,6,0,0,5,0,53,143,0,3,0,11,7
4140,6,0,0,11,0,51,149,0,3,0,10,6
4141,6,0,0,11,0,51,149,0,3,0,10,6
4142,5,0,0,9,0,43,136,0,3,0,10,6
4143,6,0,0,10,0,56,131,0,3,0,10,6
4144,6,0,0,11,0,51,149,0,3,0,10,6
4145,6,0,0,11,0,54,160,0,3,0,10,6
4146,7,0,0,15,0,56,115,0,3,0,9,7
4147,6,0,0,5,0,53,143,0,3,0,11,7
4148,6,0,0,15,0,8,120,0,3,0,9,6
4149,5,0,0,1,0,40,76,0,3,0,13,7
4150,7,0,0,9,0,6,194,0,3,0,9,5
4151,7,0,0,3,0,29,193,0,3,0,12,6
4152,6,0,0,15,0,8,120,0,3,0,9,6
4153,6,0,0,1,0,50,187,0,3,0,9,5
4154,6,0,0,6,0,61,186,0,3,0,9,5
4155,6,0,0,1,0,50,187,0,3,0,9,5
